owner,position_id,_time,type,price,liquidity,amount0,amount1,deposited_token0,withdrawn_token0,collected_fees_token0,deposited_token1,withdrawn_token1,collected_fees_token1
0xb6d0c72e1dc0b0573c61c09d51307d89785cee44,5266_0xb6d0c72e1dc0b0573c61c09d51307d89785cee44,2021-05-06 18:13:08,deposits,1762.5392091057684,10395451196731,-0.0281017976594937,-101.181889,0.0281017976594937,,,101.181889,,
0x7fdff54ae3860f47de59f188d2de57d203042cc8,6280_0x7fdff54ae3860f47de59f188d2de57d203042cc8,2021-05-07 02:37:39,deposits,1778.0050863101822,1865613631289194,-6.9197875964771285,-23918.491312,6.919787596477129,,,23918.491312,,
0xa5b0c665e95545604f0a1dd0e3ecd857a9c2d2c9,7210_0xa5b0c665e95545604f0a1dd0e3ecd857a9c2d2c9,2021-05-07 08:07:48,deposits,1776.722458795299,329403596031418,-1.0095030216176863,-1500.0,1.0095030216176863,,,1500.0,,
0xc45a525be77a208ef610449f30345ba5380d42dd,7475_0xc45a525be77a208ef610449f30345ba5380d42dd,2021-05-07 09:28:25,deposits,1790.2665447209126,4239772485297834,-29.99999999856232,-16227.500152,29.99999999856232,,,16227.500152,,
0xf12d0f11a625013a88d5b3258bb80a3a02a5af6b,7947_0xf12d0f11a625013a88d5b3258bb80a3a02a5af6b,2021-05-07 11:08:05,deposits,1776.722458795299,24798190076734489,-78.18563123876906,-171276.118642,78.18563123876906,,,171276.118642,,
0xc45a525be77a208ef610449f30345ba5380d42dd,7475_0xc45a525be77a208ef610449f30345ba5380d42dd,2021-05-07 11:34:33,claimed-fees,1790.2665447209126,3179829363973376,0.0007454074319514,4.169955,,,0.0007454074319514,,,4.169955
0xc45a525be77a208ef610449f30345ba5380d42dd,7475_0xc45a525be77a208ef610449f30345ba5380d42dd,2021-05-07 11:34:33,withdrawals,1790.2665447209126,3179829363973376,7.461435332374751,4189.540821,,7.461435332374751,,,4189.540821,
0xf77c292a34b2251af2267799e129ae54b83c3d17,8217_0xf77c292a34b2251af2267799e129ae54b83c3d17,2021-05-07 12:29:01,deposits,1788.2736895883188,100981012000695,-0.713766824769937,-2725.274504,0.713766824769937,,,2725.274504,,
0x5cd705b0d83fd840e99ab367eca3abfcfa12a5da,9045_0x5cd705b0d83fd840e99ab367eca3abfcfa12a5da,2021-05-07 19:09:31,deposits,1594.545867403408,1190666601809603,-0.7104479797060222,-5495.74271,0.7104479797060224,,,5495.74271,,
0xbcb1878efcde3afe50a1dbb5c7832a8c0a16071e,9409_0xbcb1878efcde3afe50a1dbb5c7832a8c0a16071e,2021-05-07 22:57:23,deposits,1786.4866817997356,114923495663265682,-4.356717137593549,-25400.905169,4.35671713759355,,,25400.905169,,
0xbcb1878efcde3afe50a1dbb5c7832a8c0a16071e,9409_0xbcb1878efcde3afe50a1dbb5c7832a8c0a16071e,2021-05-08 02:11:26,claimed-fees,1786.4866817997356,0,0.0,45.301809,,,0.0,,,45.301809
0xbcb1878efcde3afe50a1dbb5c7832a8c0a16071e,9409_0xbcb1878efcde3afe50a1dbb5c7832a8c0a16071e,2021-05-08 02:11:26,withdrawals,1786.4866817997356,0,0.0,40456.206559,,0.0,,,40456.206559,
0xbcb1878efcde3afe50a1dbb5c7832a8c0a16071e,10080_0xbcb1878efcde3afe50a1dbb5c7832a8c0a16071e,2021-05-08 03:24:13,deposits,1778.0050863101822,1871840815958041,-8.499999999816511,-30094.498863,8.499999999816511,,,30094.498863,,
0xc45a525be77a208ef610449f30345ba5380d42dd,7475_0xc45a525be77a208ef610449f30345ba5380d42dd,2021-05-08 09:27:09,deposits,1790.2665447209126,20267083867719594,-115.9999999990632,-82532.878803,145.9999999976255,,,98760.378955,,
0xc45a525be77a208ef610449f30345ba5380d42dd,7475_0xc45a525be77a208ef610449f30345ba5380d42dd,2021-05-08 14:27:44,claimed-fees,1790.2665447209126,15200312900789696,0.0115886180071817,107.02459,,,0.0123340254391332,,,111.194545
0xc45a525be77a208ef610449f30345ba5380d42dd,7475_0xc45a525be77a208ef610449f30345ba5380d42dd,2021-05-08 14:27:44,withdrawals,1790.2665447209126,15200312900789696,33.067070219989816,29269.845872,,40.52850555236457,,,33459.386693,
0xc45a525be77a208ef610449f30345ba5380d42dd,7475_0xc45a525be77a208ef610449f30345ba5380d42dd,2021-05-08 15:07:53,claimed-fees,1790.2665447209126,0,0.0011251605379961,4.583932,,,0.0134591859771293,,,115.778477
0xc45a525be77a208ef610449f30345ba5380d42dd,7475_0xc45a525be77a208ef610449f30345ba5380d42dd,2021-05-08 15:07:53,withdrawals,1790.2665447209126,0,99.15976234948592,87961.46993,,139.68826790185048,,,121420.856623,
0xc45a525be77a208ef610449f30345ba5380d42dd,10879_0xc45a525be77a208ef610449f30345ba5380d42dd,2021-05-08 21:45:52,deposits,1778.0050863101822,196564476535371595,0.0,-3000000.0,0.0,,,3000000.0,,
0xc45a525be77a208ef610449f30345ba5380d42dd,10879_0xc45a525be77a208ef610449f30345ba5380d42dd,2021-05-10 20:30:43,withdrawals,1778.0050863101822,0,0.0,2999999.999999,,0.0,,,2999999.999999,
0xa5b0c665e95545604f0a1dd0e3ecd857a9c2d2c9,7210_0xa5b0c665e95545604f0a1dd0e3ecd857a9c2d2c9,2021-05-11 07:42:54,deposits,1776.722458795299,2856476963699224,-4.999999999857495,-21595.122002,6.009503021475181,,,23095.122002,,
0xf12d0f11a625013a88d5b3258bb80a3a02a5af6b,7947_0xf12d0f11a625013a88d5b3258bb80a3a02a5af6b,2021-05-13 16:34:34,deposits,1776.722458795299,37208015352224597,-27.99999999983577,-126309.337323,106.18563123860484,,,297585.455965,,
0xa5b0c665e95545604f0a1dd0e3ecd857a9c2d2c9,7210_0xa5b0c665e95545604f0a1dd0e3ecd857a9c2d2c9,2021-05-14 09:05:20,claimed-fees,1776.722458795299,2856476963699224,0.1387717962509776,546.533764,,,0.1387717962509776,,,546.533764
0xd3842ced7bcaf45506d25c0d70cfef63fab23ee0,13834_0xd3842ced7bcaf45506d25c0d70cfef63fab23ee0,2021-05-14 13:10:53,deposits,1776.7240986491452,81899485327013,-0.3810681706348056,-1520.286201,0.3810681706348056,,,1520.286201,,
0x5ef2624cce99b1fc7188eea45243dd43b1d997da,14125_0x5ef2624cce99b1fc7188eea45243dd43b1d997da,2021-05-15 04:09:30,deposits,1784.387428046933,26022440267548454,-1.4999999998013482,-3847.250131,1.4999999998013482,,,3847.250131,,
0xb0b73ef7339c78e3d306164f6955ce94f23e8942,14167_0xb0b73ef7339c78e3d306164f6955ce94f23e8942,2021-05-15 05:22:22,deposits,1573.5480285793894,71629463682050,-0.6236929126561728,-2272.679321,0.6236929126561729,,,2272.679321,,
0x2ad0629076503073d77b341310570fa894f059da,14258_0x2ad0629076503073d77b341310570fa894f059da,2021-05-15 08:35:26,deposits,1762.5392091057684,251124255977366,-1.2103943364603615,-4562.76982,1.2103943364603615,,,4562.76982,,
0x5ef2624cce99b1fc7188eea45243dd43b1d997da,14125_0x5ef2624cce99b1fc7188eea45243dd43b1d997da,2021-05-16 02:46:18,claimed-fees,1784.387428046933,0,0.003564986226613,2.807997,,,0.003564986226613,,,2.807997
0x5ef2624cce99b1fc7188eea45243dd43b1d997da,14125_0x5ef2624cce99b1fc7188eea45243dd43b1d997da,2021-05-16 02:46:18,withdrawals,1784.387428046933,0,2.4538949762123594,0.0,,2.4538949762123594,,,0.0,
0xf12d0f11a625013a88d5b3258bb80a3a02a5af6b,7947_0xf12d0f11a625013a88d5b3258bb80a3a02a5af6b,2021-05-17 15:14:42,claimed-fees,1776.722458795299,37208015352224597,3.535422086517954,13125.27433,,,3.535422086517954,,,13125.27433
0xd7c9f3010efdff665ee72580ffa7b4141e56b17e,16498_0xd7c9f3010efdff665ee72580ffa7b4141e56b17e,2021-05-18 03:54:41,deposits,1776.722458795299,124601128046128124,-65.29549503429193,-270613.399949,65.29549503429193,,,270613.399949,,
0xd7c9f3010efdff665ee72580ffa7b4141e56b17e,16498_0xd7c9f3010efdff665ee72580ffa7b4141e56b17e,2021-05-19 04:01:53,claimed-fees,1776.722458795299,0,1.694224358372518,4887.868466,,,1.694224358372518,,,4887.868466
0xd7c9f3010efdff665ee72580ffa7b4141e56b17e,16498_0xd7c9f3010efdff665ee72580ffa7b4141e56b17e,2021-05-19 04:01:53,withdrawals,1776.722458795299,0,148.09800686925277,0.0,,148.09800686925277,,,0.0,
0xf12d0f11a625013a88d5b3258bb80a3a02a5af6b,7947_0xf12d0f11a625013a88d5b3258bb80a3a02a5af6b,2021-05-19 14:37:43,claimed-fees,1776.722458795299,0,1.7850149079274584,4928.888782,,,5.320436994445413,,,18054.163112
0xf12d0f11a625013a88d5b3258bb80a3a02a5af6b,7947_0xf12d0f11a625013a88d5b3258bb80a3a02a5af6b,2021-05-19 14:37:43,withdrawals,1776.722458795299,0,201.56344026891412,0.0,,201.56344026891412,,,0.0,
0x4f58985b75eec8f14c536878a19eadf4a1960d6c,17480_0x4f58985b75eec8f14c536878a19eadf4a1960d6c,2021-05-19 20:06:39,deposits,1776.722458795299,160364186257674627,-356.70336581177514,-1117525.840292,356.70336581177514,,,1117525.840292,,
0xa5b0c665e95545604f0a1dd0e3ecd857a9c2d2c9,7210_0xa5b0c665e95545604f0a1dd0e3ecd857a9c2d2c9,2021-05-20 06:19:33,claimed-fees,1776.722458795299,2856476963699224,0.2277457027023017,703.471194,,,0.3665174989532794,,,1250.004958
0xa5b0c665e95545604f0a1dd0e3ecd857a9c2d2c9,17736_0xa5b0c665e95545604f0a1dd0e3ecd857a9c2d2c9,2021-05-20 06:22:24,deposits,1786.4866817997356,762358286040533,-6.953752594634249,-668.836266,6.953752594634249,,,668.836266,,
0x4f58985b75eec8f14c536878a19eadf4a1960d6c,17480_0x4f58985b75eec8f14c536878a19eadf4a1960d6c,2021-05-20 17:12:00,claimed-fees,1776.722458795299,160364186257674627,9.295487183864967,23820.263346,,,9.295487183864967,,,23820.263346
0xbcb1878efcde3afe50a1dbb5c7832a8c0a16071e,10080_0xbcb1878efcde3afe50a1dbb5c7832a8c0a16071e,2021-05-21 04:12:00,claimed-fees,1778.0050863101822,1684656734362237,0.5718847980416611,1729.612331,,,0.5718847980416611,,,1729.612331
0xbcb1878efcde3afe50a1dbb5c7832a8c0a16071e,10080_0xbcb1878efcde3afe50a1dbb5c7832a8c0a16071e,2021-05-21 04:12:00,withdrawals,1778.0050863101822,1684656734362237,1.2394765870984352,1785.824432,,1.2394765870984352,,,1785.824432,
0x4f58985b75eec8f14c536878a19eadf4a1960d6c,17480_0x4f58985b75eec8f14c536878a19eadf4a1960d6c,2021-05-21 06:11:01,claimed-fees,1776.722458795299,160364186257674627,1.9369717854299349,5371.401224,,,11.232458969294903,,,29191.66457
0x7fdff54ae3860f47de59f188d2de57d203042cc8,6280_0x7fdff54ae3860f47de59f188d2de57d203042cc8,2021-05-21 06:41:13,claimed-fees,1778.0050863101822,1865613631289194,0.5470895349483279,1687.857094,,,0.547089534948328,,,1687.857094
0x7fdff54ae3860f47de59f188d2de57d203042cc8,6280_0x7fdff54ae3860f47de59f188d2de57d203042cc8,2021-05-22 07:24:40,claimed-fees,1778.0050863101822,1865613631289194,0.1027090054695693,216.228572,,,0.6497985404178973,,,1904.085666
0x4f58985b75eec8f14c536878a19eadf4a1960d6c,17480_0x4f58985b75eec8f14c536878a19eadf4a1960d6c,2021-05-22 07:30:58,claimed-fees,1776.722458795299,160364186257674627,8.967889633728303,19007.339898,,,20.20034860302321,,,48199.004468
0x4f58985b75eec8f14c536878a19eadf4a1960d6c,19554_0x4f58985b75eec8f14c536878a19eadf4a1960d6c,2021-05-22 08:33:58,deposits,1776.722458795299,107377071509033763,-225.51767738294475,-52892.572526,225.51767738294475,,,52892.572526,,
0xd7c9f3010efdff665ee72580ffa7b4141e56b17e,19565_0xd7c9f3010efdff665ee72580ffa7b4141e56b17e,2021-05-22 08:51:10,deposits,1776.722458795299,304562997112149473,-120.972686464013,-285915.731284,120.972686464013,,,285915.731284,,
0xf163a83ad72e6da9291d985df1744b90294b3d2c,19709_0xf163a83ad72e6da9291d985df1744b90294b3d2c,2021-05-22 11:39:30,deposits,1790.243958503526,1002838530679936,-6.035317870850194,-14496.047848,6.035317870850195,,,14496.047848,,
0xc4d94f3d33f13aa86a9bd7f6dc5abbe488a74867,19784_0xc4d94f3d33f13aa86a9bd7f6dc5abbe488a74867,2021-05-22 13:07:22,deposits,1777.9917802696534,179517228143763,-0.3908893826453488,-766.713194,0.3908893826453488,,,766.713194,,
0xc4d94f3d33f13aa86a9bd7f6dc5abbe488a74867,19784_0xc4d94f3d33f13aa86a9bd7f6dc5abbe488a74867,2021-05-22 14:36:59,deposits,1777.9917802696534,297033690119276,-0.2699999994825129,-468.318715,0.6608893821278617,,,1235.031909,,
0xd7c9f3010efdff665ee72580ffa7b4141e56b17e,20320_0xd7c9f3010efdff665ee72580ffa7b4141e56b17e,2021-05-23 01:39:18,deposits,1776.669617608503,1264398218281899355,-332.2480269863396,-498096.384242,332.2480269863396,,,498096.384242,,
0xd7c9f3010efdff665ee72580ffa7b4141e56b17e,20320_0xd7c9f3010efdff665ee72580ffa7b4141e56b17e,2021-05-23 03:27:45,claimed-fees,1776.669617608503,0,0.6630803663872817,59.374084,,,0.6630803663872817,,,59.374084
0xd7c9f3010efdff665ee72580ffa7b4141e56b17e,20320_0xd7c9f3010efdff665ee72580ffa7b4141e56b17e,2021-05-23 03:27:45,withdrawals,1776.669617608503,0,544.2101265026097,0.0,,544.2101265026097,,,0.0,
0x4f58985b75eec8f14c536878a19eadf4a1960d6c,17480_0x4f58985b75eec8f14c536878a19eadf4a1960d6c,2021-05-23 07:09:14,claimed-fees,1776.722458795299,160364186257674627,3.8726248433948793,8997.464206,,,24.07297344641809,,,57196.468674
0x4f58985b75eec8f14c536878a19eadf4a1960d6c,19554_0x4f58985b75eec8f14c536878a19eadf4a1960d6c,2021-05-23 07:11:49,claimed-fees,1776.722458795299,107377071509033763,2.0598657909017777,4692.596521,,,2.0598657909017777,,,4692.596521
0xd7c9f3010efdff665ee72580ffa7b4141e56b17e,19565_0xd7c9f3010efdff665ee72580ffa7b4141e56b17e,2021-05-23 07:25:57,claimed-fees,1776.722458795299,0,5.757510820298976,12692.423782,,,5.757510820298975,,,12692.423782
0xd7c9f3010efdff665ee72580ffa7b4141e56b17e,19565_0xd7c9f3010efdff665ee72580ffa7b4141e56b17e,2021-05-23 07:25:57,withdrawals,1776.722458795299,0,244.1898188681032,0.0,,244.1898188681032,,,0.0,
0xd7c9f3010efdff665ee72580ffa7b4141e56b17e,20600_0xd7c9f3010efdff665ee72580ffa7b4141e56b17e,2021-05-23 09:45:38,deposits,1776.722458795299,654647424351780909,-276.22199802337565,-578496.549568,276.22199802337565,,,578496.549568,,
0xd7c9f3010efdff665ee72580ffa7b4141e56b17e,20600_0xd7c9f3010efdff665ee72580ffa7b4141e56b17e,2021-05-23 10:37:32,claimed-fees,1776.722458795299,0,1.27868562917394,4377.563931,,,1.27868562917394,,,4377.563931
0xd7c9f3010efdff665ee72580ffa7b4141e56b17e,20600_0xd7c9f3010efdff665ee72580ffa7b4141e56b17e,2021-05-23 10:37:32,withdrawals,1776.722458795299,0,0.0,1159132.424078,,0.0,,,1159132.424078,
0xd7c9f3010efdff665ee72580ffa7b4141e56b17e,20645_0xd7c9f3010efdff665ee72580ffa7b4141e56b17e,2021-05-23 11:28:14,deposits,1776.722458795299,447893394497009975,-298.1393837885298,-646902.907487,298.13938378852987,,,646902.907487,,
0xc4d94f3d33f13aa86a9bd7f6dc5abbe488a74867,19784_0xc4d94f3d33f13aa86a9bd7f6dc5abbe488a74867,2021-05-23 11:31:16,deposits,1777.9917802696534,320786828771930,-0.0799999981491062,-37.477437,0.740889380276968,,,1272.509346,,
0xd7c9f3010efdff665ee72580ffa7b4141e56b17e,20645_0xd7c9f3010efdff665ee72580ffa7b4141e56b17e,2021-05-23 13:05:06,claimed-fees,1776.722458795299,0,1.4893238261802189,1149.394129,,,1.4893238261802189,,,1149.394129
0xd7c9f3010efdff665ee72580ffa7b4141e56b17e,20645_0xd7c9f3010efdff665ee72580ffa7b4141e56b17e,2021-05-23 13:05:06,withdrawals,1776.722458795299,0,610.510612788698,0.0,,610.5106127886982,,,0.0,
0xd7c9f3010efdff665ee72580ffa7b4141e56b17e,20701_0xd7c9f3010efdff665ee72580ffa7b4141e56b17e,2021-05-23 13:35:06,deposits,1776.722458795299,599277323505986274,-318.6439590458956,-556961.359977,318.6439590458956,,,556961.359977,,
0x4f58985b75eec8f14c536878a19eadf4a1960d6c,17480_0x4f58985b75eec8f14c536878a19eadf4a1960d6c,2021-05-23 13:53:51,claimed-fees,1776.722458795299,160364186257674627,2.58668554739957,4245.712067,,,26.65965899381765,,,61442.180741
0x4f58985b75eec8f14c536878a19eadf4a1960d6c,19554_0x4f58985b75eec8f14c536878a19eadf4a1960d6c,2021-05-23 20:21:23,withdrawals,1776.722458795299,0,248.5230784427074,0.0,,248.5230784427074,,,0.0,
0x4f58985b75eec8f14c536878a19eadf4a1960d6c,17480_0x4f58985b75eec8f14c536878a19eadf4a1960d6c,2021-05-23 20:22:40,claimed-fees,1776.722458795299,0,0.1161348143737331,414.045087,,,26.77579380819139,,,61856.225828
0x4f58985b75eec8f14c536878a19eadf4a1960d6c,17480_0x4f58985b75eec8f14c536878a19eadf4a1960d6c,2021-05-23 20:22:40,withdrawals,1776.722458795299,0,811.9365433958034,59316.040717,,811.9365433958034,,,59316.040717,
0xd7c9f3010efdff665ee72580ffa7b4141e56b17e,20701_0xd7c9f3010efdff665ee72580ffa7b4141e56b17e,2021-05-23 22:29:25,claimed-fees,1776.722458795299,0,15.912388522200864,32247.195452,,,15.912388522200864,,,32247.195452
0xd7c9f3010efdff665ee72580ffa7b4141e56b17e,20701_0xd7c9f3010efdff665ee72580ffa7b4141e56b17e,2021-05-23 22:29:25,withdrawals,1776.722458795299,0,0.0,1174007.860615,,0.0,,,1174007.860615,
0xd7c9f3010efdff665ee72580ffa7b4141e56b17e,20948_0xd7c9f3010efdff665ee72580ffa7b4141e56b17e,2021-05-23 22:34:52,deposits,1786.4866817997356,428732142879024001,-238.97782452976767,-658964.680319,238.9778245297677,,,658964.680319,,
0x7fdff54ae3860f47de59f188d2de57d203042cc8,6280_0x7fdff54ae3860f47de59f188d2de57d203042cc8,2021-05-24 04:07:32,claimed-fees,1778.0050863101822,0,0.0683993545559182,151.593575,,,0.7181978949738156,,,2055.679241
0x7fdff54ae3860f47de59f188d2de57d203042cc8,6280_0x7fdff54ae3860f47de59f188d2de57d203042cc8,2021-05-24 04:07:32,withdrawals,1778.0050863101822,0,15.40075042781858,851.282148,,15.40075042781858,,,851.282148,
0x71c2cb2b587c5b3fe476b4cdd641418231fd5b0f,21319_0x71c2cb2b587c5b3fe476b4cdd641418231fd5b0f,2021-05-24 05:47:10,deposits,1790.243958503526,102599629922802,-0.6078570111643028,-1475.194315,0.6078570111643029,,,1475.194315,,
0xd7c9f3010efdff665ee72580ffa7b4141e56b17e,20948_0xd7c9f3010efdff665ee72580ffa7b4141e56b17e,2021-05-24 08:04:17,claimed-fees,1786.4866817997356,0,3.63128845628894,9264.909513,,,3.63128845628894,,,9264.909513
0xd7c9f3010efdff665ee72580ffa7b4141e56b17e,20948_0xd7c9f3010efdff665ee72580ffa7b4141e56b17e,2021-05-24 08:04:17,withdrawals,1786.4866817997356,0,0.0,1173248.808153,,0.0,,,1173248.808153,
0xbcb1878efcde3afe50a1dbb5c7832a8c0a16071e,10080_0xbcb1878efcde3afe50a1dbb5c7832a8c0a16071e,2021-05-24 09:02:25,claimed-fees,1778.0050863101822,1263492550771678,0.2409787087580957,511.658827,,,0.8128635067997569,,,2241.271158
0xbcb1878efcde3afe50a1dbb5c7832a8c0a16071e,10080_0xbcb1878efcde3afe50a1dbb5c7832a8c0a16071e,2021-05-24 09:02:25,withdrawals,1778.0050863101822,1263492550771678,3.635751788493732,1877.645421,,4.875228375592167,,,3663.469853,
0xbcb1878efcde3afe50a1dbb5c7832a8c0a16071e,10080_0xbcb1878efcde3afe50a1dbb5c7832a8c0a16071e,2021-05-24 12:04:53,claimed-fees,1778.0050863101822,947619413078759,0.0042403096946019,12.651888,,,0.8171038164943589,,,2253.923046
0xbcb1878efcde3afe50a1dbb5c7832a8c0a16071e,10080_0xbcb1878efcde3afe50a1dbb5c7832a8c0a16071e,2021-05-24 12:04:53,withdrawals,1778.0050863101822,947619413078759,2.6195689045311017,1657.26653,,7.494797280123269,,,5320.736383,
0xbcb1878efcde3afe50a1dbb5c7832a8c0a16071e,10080_0xbcb1878efcde3afe50a1dbb5c7832a8c0a16071e,2021-05-24 12:44:07,claimed-fees,1778.0050863101822,559095453716468,0.0002282747369414,3.236817,,,0.8173320912313004,,,2257.159863
0xbcb1878efcde3afe50a1dbb5c7832a8c0a16071e,10080_0xbcb1878efcde3afe50a1dbb5c7832a8c0a16071e,2021-05-24 12:44:07,withdrawals,1778.0050863101822,559095453716468,3.069502712776732,2405.560137,,10.5642999929,,,7726.29652,
0x0285725f0e133d0e78c9db7a1a251d05b374db3a,21866_0x0285725f0e133d0e78c9db7a1a251d05b374db3a,2021-05-24 17:17:20,deposits,1778.0050863101822,8087156651261417,-8.601247142699902,-24414.772216,8.601247142699902,,,24414.772216,,
0xbcb1878efcde3afe50a1dbb5c7832a8c0a16071e,10080_0xbcb1878efcde3afe50a1dbb5c7832a8c0a16071e,2021-05-24 21:50:12,claimed-fees,1778.0050863101822,279547726858234,0.0083764042846828,23.703133,,,0.8257084955159831,,,2280.862996
0xbcb1878efcde3afe50a1dbb5c7832a8c0a16071e,10080_0xbcb1878efcde3afe50a1dbb5c7832a8c0a16071e,2021-05-24 21:50:12,withdrawals,1778.0050863101822,279547726858234,2.032361113320608,2176.951838,,12.596661106220608,,,9903.248358,
0xa5b0c665e95545604f0a1dd0e3ecd857a9c2d2c9,7210_0xa5b0c665e95545604f0a1dd0e3ecd857a9c2d2c9,2021-05-25 15:23:32,deposits,1776.722458795299,3012058882515023,-0.6999999999999973,0.0,6.709503021475179,,,23095.122002,,
0xa5b0c665e95545604f0a1dd0e3ecd857a9c2d2c9,17736_0xa5b0c665e95545604f0a1dd0e3ecd857a9c2d2c9,2021-05-25 16:14:32,deposits,1786.4866817997356,804815473605247,-0.3882768099290112,-34.634928,7.34202940456326,,,703.471194,,
0x0285725f0e133d0e78c9db7a1a251d05b374db3a,21866_0x0285725f0e133d0e78c9db7a1a251d05b374db3a,2021-05-26 02:47:15,claimed-fees,1778.0050863101822,8087156651261417,0.2548396455600954,723.738373,,,0.2548396455600955,,,723.738373
0x0285725f0e133d0e78c9db7a1a251d05b374db3a,21866_0x0285725f0e133d0e78c9db7a1a251d05b374db3a,2021-05-26 02:53:49,withdrawals,1778.0050863101822,0,0.0,46745.708999,,0.0,,,46745.708999,
0x0285725f0e133d0e78c9db7a1a251d05b374db3a,23515_0x0285725f0e133d0e78c9db7a1a251d05b374db3a,2021-05-26 03:12:12,deposits,1759.3977838898677,8445798156114755,-8.199999999975873,-22752.8264,8.199999999975873,,,22752.8264,,
0xbcb1878efcde3afe50a1dbb5c7832a8c0a16071e,10080_0xbcb1878efcde3afe50a1dbb5c7832a8c0a16071e,2021-05-26 03:37:07,claimed-fees,1778.0050863101822,0,0.0072114675382946,20.257886,,,0.8329199630542778,,,2301.120882
0xbcb1878efcde3afe50a1dbb5c7832a8c0a16071e,10080_0xbcb1878efcde3afe50a1dbb5c7832a8c0a16071e,2021-05-26 03:37:07,withdrawals,1778.0050863101822,0,1.829320684391732,2728.111163,,14.42598179061234,,,12631.359521,
0xc4d94f3d33f13aa86a9bd7f6dc5abbe488a74867,19784_0xc4d94f3d33f13aa86a9bd7f6dc5abbe488a74867,2021-05-27 11:44:38,claimed-fees,1777.9917802696534,320786828771930,0.0353442679469647,89.750911,,,0.0353442679469647,,,89.750911
0xc4d94f3d33f13aa86a9bd7f6dc5abbe488a74867,19784_0xc4d94f3d33f13aa86a9bd7f6dc5abbe488a74867,2021-05-27 12:32:59,deposits,1777.9917802696534,639171798067027,-0.1900471846859251,-2665.463891,0.9309365649628932,,,3937.973237,,
0x0285725f0e133d0e78c9db7a1a251d05b374db3a,23515_0x0285725f0e133d0e78c9db7a1a251d05b374db3a,2021-05-28 02:36:22,claimed-fees,1759.3977838898677,8445798156114755,0.201150232325862,536.585401,,,0.201150232325862,,,536.585401
0xa5b0c665e95545604f0a1dd0e3ecd857a9c2d2c9,7210_0xa5b0c665e95545604f0a1dd0e3ecd857a9c2d2c9,2021-05-28 08:35:23,claimed-fees,1776.722458795299,0,0.0037018645423074,10.90492,,,0.3702193634955868,,,1260.909878
0xa5b0c665e95545604f0a1dd0e3ecd857a9c2d2c9,7210_0xa5b0c665e95545604f0a1dd0e3ecd857a9c2d2c9,2021-05-28 08:35:23,withdrawals,1776.722458795299,0,13.55196820947294,0.0,,13.55196820947294,,,0.0,
0x4f58985b75eec8f14c536878a19eadf4a1960d6c,27313_0x4f58985b75eec8f14c536878a19eadf4a1960d6c,2021-05-29 07:32:38,deposits,1778.0328212384857,145741997318067803,0.0,-300000.0,0.0,,,300000.0,,
0x0285725f0e133d0e78c9db7a1a251d05b374db3a,23515_0x0285725f0e133d0e78c9db7a1a251d05b374db3a,2021-05-29 16:04:24,claimed-fees,1759.3977838898677,0,0.0612826297655291,108.702281,,,0.2624328620913911,,,645.287682
0x0285725f0e133d0e78c9db7a1a251d05b374db3a,23515_0x0285725f0e133d0e78c9db7a1a251d05b374db3a,2021-05-29 16:04:24,withdrawals,1759.3977838898677,0,16.769064615686244,0.0,,16.769064615686247,,,0.0,
0x0285725f0e133d0e78c9db7a1a251d05b374db3a,27875_0x0285725f0e133d0e78c9db7a1a251d05b374db3a,2021-05-29 17:56:37,deposits,1776.722458795299,5972520414331633,-8.191821745283008,-17751.354092,8.191821745283008,,,17751.354092,,
0x4f58985b75eec8f14c536878a19eadf4a1960d6c,27313_0x4f58985b75eec8f14c536878a19eadf4a1960d6c,2021-05-31 11:48:37,claimed-fees,1778.0328212384857,145741997318067803,2.512464300327199,6001.379172,,,2.512464300327199,,,6001.379172
0x4f58985b75eec8f14c536878a19eadf4a1960d6c,27313_0x4f58985b75eec8f14c536878a19eadf4a1960d6c,2021-05-31 13:43:41,withdrawals,1778.0328212384857,0,0.0,299999.999999,,0.0,,,299999.999999,
0x4f58985b75eec8f14c536878a19eadf4a1960d6c,30520_0x4f58985b75eec8f14c536878a19eadf4a1960d6c,2021-05-31 13:45:07,deposits,1790.243958503526,107543382687111748,0.0,-300000.0,0.0,,,300000.0,,
0x4f58985b75eec8f14c536878a19eadf4a1960d6c,30520_0x4f58985b75eec8f14c536878a19eadf4a1960d6c,2021-05-31 22:40:29,claimed-fees,1790.243958503526,0,0.0222403388569071,56.205273,,,0.0222403388569071,,,56.205273
0x4f58985b75eec8f14c536878a19eadf4a1960d6c,30520_0x4f58985b75eec8f14c536878a19eadf4a1960d6c,2021-05-31 22:40:29,withdrawals,1790.243958503526,0,0.0,299999.999999,,0.0,,,299999.999999,
0x0285725f0e133d0e78c9db7a1a251d05b374db3a,27875_0x0285725f0e133d0e78c9db7a1a251d05b374db3a,2021-06-01 02:23:27,claimed-fees,1776.722458795299,0,0.1227388115596621,348.268762,,,0.1227388115596621,,,348.268762
0x0285725f0e133d0e78c9db7a1a251d05b374db3a,27875_0x0285725f0e133d0e78c9db7a1a251d05b374db3a,2021-06-01 02:23:27,withdrawals,1776.722458795299,0,0.0,37633.686271,,0.0,,,37633.686271,
